x,y,CIdn,CIup,alpha
3.176606028,1.145678126,1.052086239,1.239270014,0.25
3.197983613,1.161362993,1.069470751,1.253255235,0.25
3.219361199,1.17704786,1.086842811,1.267252909,0.25
3.240738784,1.192732727,1.104201706,1.281263747,0.25
3.26211637,1.208417593,1.121546675,1.295288511,0.25
3.283493955,1.22410246,1.138876906,1.309328015,0.25
3.304871541,1.239787327,1.156191526,1.323383127,0.25
3.326249126,1.255472194,1.173489607,1.337454781,0.25
3.347626712,1.271157061,1.190770151,1.35154397,0.25
3.369004297,1.286841927,1.208032093,1.365651762,0.25
3.390381883,1.302526794,1.225274294,1.379779294,0.25
3.411759468,1.318211661,1.242495537,1.393927785,0.25
3.433137054,1.333896528,1.259694519,1.408098536,0.25
3.454514639,1.349581394,1.27686985,1.422292939,0.25
3.475892225,1.365266261,1.294020044,1.436512478,0.25
3.49726981,1.380951128,1.31114352,1.450758736,0.25
3.518647395,1.396635995,1.328238592,1.465033398,0.25
3.540024981,1.412320862,1.345303465,1.479338258,0.25
3.561402566,1.428005728,1.362336237,1.493675219,0.25
3.582780152,1.443690595,1.379334891,1.508046299,0.25
3.604157737,1.459375462,1.396297294,1.52245363,0.25
3.625535323,1.475060329,1.413221199,1.536899458,0.25
3.646912908,1.490745195,1.430104248,1.551386143,0.25
3.668290494,1.506430062,1.44694397,1.565916154,0.25
3.689668079,1.522114929,1.463737795,1.580492063,0.25
3.711045665,1.537799796,1.480483059,1.595116533,0.25
3.73242325,1.553484663,1.497177017,1.609792308,0.25
3.753800836,1.569169529,1.513816865,1.624522194,0.25
3.775178421,1.584854396,1.530399754,1.639309039,0.25
3.796556007,1.600539263,1.546922823,1.654155703,0.25
3.817933592,1.61622413,1.563383225,1.669065034,0.25
3.839311178,1.631908997,1.579778164,1.68403983,0.25
3.860688763,1.647593863,1.59610493,1.699082797,0.25
3.882066349,1.66327873,1.612360945,1.714196515,0.25
3.903443934,1.678963597,1.628543806,1.729383388,0.25
3.92482152,1.694648464,1.644651325,1.744645602,0.25
3.946199105,1.71033333,1.660681579,1.759985082,0.25
3.967576691,1.726018197,1.676632947,1.775403447,0.25
3.988954276,1.741703064,1.692504147,1.790901981,0.25
4.010331862,1.757387931,1.708294266,1.806481595,0.25
4.031709447,1.773072798,1.724002782,1.822142813,0.25
4.053087033,1.788757664,1.739629578,1.837885751,0.25
4.074464618,1.804442531,1.755174942,1.85371012,0.25
4.095842204,1.820127398,1.770639563,1.869615233,0.25
4.117219789,1.835812265,1.786024512,1.885600017,0.25
4.138597375,1.851497132,1.80133122,1.901663044,0.25
4.15997496,1.867181998,1.816561438,1.917802559,0.25
4.181352546,1.882866865,1.831717206,1.934016524,0.25
4.202730131,1.898551732,1.846800809,1.950302655,0.25
4.224107716,1.914236599,1.861814729,1.966658469,0.25
4.245485302,1.929921465,1.876761604,1.983081327,0.25
4.266862887,1.945606332,1.891644185,1.999568479,0.25
4.288240473,1.961291199,1.906465295,2.016117103,0.25
4.309618058,1.976976066,1.921227791,2.03272434,0.25
4.330995644,1.992660933,1.935934532,2.049387333,0.25
4.352373229,2.008345799,1.950588351,2.066103248,0.25
4.373750815,2.024030666,1.965192029,2.082869304,0.25
4.3951284,2.039715533,1.979748278,2.099682787,0.25
4.416505986,2.0554004,1.994259726,2.116541073,0.25
4.437883571,2.071085267,2.008728901,2.133441632,0.25
4.459261157,2.086770133,2.023158227,2.15038204,0.25
4.480638742,2.102455,2.037550016,2.167359985,0.25
4.502016328,2.118139867,2.051906466,2.184373267,0.25
4.523393913,2.133824734,2.066229662,2.201419805,0.25
4.544771499,2.1495096,2.080521573,2.218497628,0.25
4.566149084,2.165194467,2.094784054,2.235604881,0.25
4.58752667,2.180879334,2.109018854,2.252739814,0.25
4.608904255,2.196564201,2.123227614,2.269900787,0.25
4.630281841,2.212249068,2.137411876,2.287086259,0.25
4.651659426,2.227933934,2.151573084,2.304294785,0.25
4.673037012,2.243618801,2.16571259,2.321525012,0.25
4.694414597,2.259303668,2.17983166,2.338775676,0.25
4.715792183,2.274988535,2.193931479,2.356045591,0.25
4.737169768,2.290673402,2.208013154,2.373333649,0.25
4.758547354,2.306358268,2.22207772,2.390638816,0.25
4.779924939,2.322043135,2.236126146,2.407960124,0.25
4.801302525,2.337728002,2.250159336,2.425296668,0.25
4.82268011,2.353412869,2.264178136,2.442647601,0.25
4.844057696,2.369097735,2.278183338,2.460012133,0.25
4.865435281,2.384782602,2.292175681,2.477389524,0.25
4.886812867,2.400467469,2.306155857,2.494779081,0.25
4.908190452,2.416152336,2.320124515,2.512180156,0.25
2.791809489,0.863350524,0.743451073,0.983249975,0.26
2.813187074,0.879035391,0.760892315,0.997178467,0.26
2.83456466,0.894720258,0.778328711,1.011111805,0.26
2.855942245,0.910405124,0.795760037,1.025050212,0.26
2.877319831,0.926089991,0.813186059,1.038993923,0.26
2.898697416,0.941774858,0.830606529,1.052943187,0.26
2.920075002,0.957459725,0.84802118,1.066898269,0.26
2.941452587,0.973144592,0.865429734,1.080859449,0.26
2.962830173,0.988829458,0.882831893,1.094827023,0.26
2.984207758,1.004514325,0.900227341,1.108801309,0.26
3.005585344,1.020199192,0.917615742,1.122782642,0.26
3.026962929,1.035884059,0.934996739,1.136771379,0.26
3.048340515,1.051568926,0.952369952,1.150767899,0.26
3.0697181,1.067253792,0.969734978,1.164772607,0.26
3.091095686,1.082938659,0.987091385,1.178785933,0.26
3.112473271,1.098623526,1.004438715,1.192808337,0.26
3.133850857,1.114308393,1.021776478,1.206840307,0.26
3.155228442,1.129993259,1.039104153,1.220882366,0.26
3.176606028,1.145678126,1.056421182,1.23493507,0.26
3.197983613,1.161362993,1.073726971,1.248999015,0.26
3.219361199,1.17704786,1.091020884,1.263074836,0.26
3.240738784,1.192732727,1.108302242,1.277163211,0.26
3.26211637,1.208417593,1.12557032,1.291264867,0.26
3.283493955,1.22410246,1.142824341,1.305380579,0.26
3.304871541,1.239787327,1.160063476,1.319511178,0.26
3.326249126,1.255472194,1.177286836,1.333657551,0.26
3.347626712,1.271157061,1.194493472,1.347820649,0.26
3.369004297,1.286841927,1.211682368,1.362001486,0.26
3.390381883,1.302526794,1.228852438,1.37620115,0.26
3.411759468,1.318211661,1.24600252,1.390420802,0.26
3.433137054,1.333896528,1.263131371,1.404661684,0.26
3.454514639,1.349581394,1.280237667,1.418925121,0.26
3.475892225,1.365266261,1.297319992,1.433212531,0.26
3.49726981,1.380951128,1.314376835,1.447525421,0.26
3.518647395,1.396635995,1.331406589,1.4618654,0.26
3.540024981,1.412320862,1.348407544,1.476234179,0.26
3.561402566,1.428005728,1.365377885,1.490633572,0.26
3.582780152,1.443690595,1.382315687,1.505065503,0.26
3.604157737,1.459375462,1.399218918,1.519532006,0.26
3.625535323,1.475060329,1.416085434,1.534035223,0.26
3.646912908,1.490745195,1.432912986,1.548577405,0.26
3.668290494,1.506430062,1.449699218,1.563160907,0.26
3.689668079,1.522114929,1.466441679,1.577788179,0.26
3.711045665,1.537799796,1.483137828,1.592461764,0.26
3.73242325,1.553484663,1.499785047,1.607184278,0.26
3.753800836,1.569169529,1.516380662,1.621958397,0.26
3.775178421,1.584854396,1.532921957,1.636786835,0.26
3.796556007,1.600539263,1.549406203,1.651672323,0.26
3.817933592,1.61622413,1.565830684,1.666617575,0.26
3.839311178,1.631908997,1.582192734,1.681625259,0.26
3.860688763,1.647593863,1.598489769,1.696697958,0.26
3.882066349,1.66327873,1.61471933,1.71183813,0.26
3.903443934,1.678963597,1.630879125,1.727048069,0.26
3.92482152,1.694648464,1.646967068,1.742329859,0.26
3.946199105,1.71033333,1.662981325,1.757685336,0.26
3.967576691,1.726018197,1.678920349,1.773116045,0.26
3.988954276,1.741703064,1.694782919,1.788623209,0.26
4.010331862,1.757387931,1.710568163,1.804207699,0.26
4.031709447,1.773072798,1.726275583,1.819870012,0.26
4.053087033,1.788757664,1.741905069,1.83561026,0.26
4.074464618,1.804442531,1.757456894,1.851428168,0.26
4.095842204,1.820127398,1.772931716,1.86732308,0.26
4.117219789,1.835812265,1.788330557,1.883293972,0.26
4.138597375,1.851497132,1.80365478,1.899339483,0.26
4.15997496,1.867181998,1.818906056,1.915457941,0.26
4.181352546,1.882866865,1.834086331,1.931647399,0.26
4.202730131,1.898551732,1.849197783,1.947905681,0.26
4.224107716,1.914236599,1.864242779,1.964230418,0.26
4.245485302,1.929921465,1.879223836,1.980619095,0.26
4.266862887,1.945606332,1.894143578,1.997069087,0.26
4.288240473,1.961291199,1.909004695,2.013577703,0.26
4.309618058,1.976976066,1.923809913,2.030142219,0.26
4.330995644,1.992660933,1.938561958,2.046759907,0.26
4.352373229,2.008345799,1.953263532,2.063428067,0.26
4.373750815,2.024030666,1.967917288,2.080144044,0.26
4.3951284,2.039715533,1.982525812,2.096905253,0.26
4.416505986,2.0554004,1.99709161,2.113709189,0.26
4.437883571,2.071085267,2.011617093,2.13055344,0.26
4.459261157,2.086770133,2.026104572,2.147435695,0.26
4.480638742,2.102455,2.040556253,2.164353747,0.26
4.502016328,2.118139867,2.054974233,2.181305501,0.26
4.523393913,2.133824734,2.069360498,2.19828897,0.26
4.544771499,2.1495096,2.083716926,2.215302275,0.26
4.566149084,2.165194467,2.098045289,2.232343645,0.26
4.58752667,2.180879334,2.112347252,2.249411416,0.26
4.608904255,2.196564201,2.126624383,2.266504019,0.26
4.630281841,2.212249068,2.140878149,2.283619986,0.26
4.651659426,2.227933934,2.155109929,2.30075794,0.26
4.673037012,2.243618801,2.169321012,2.317916591,0.26
4.694414597,2.259303668,2.183512606,2.33509473,0.26
4.715792183,2.274988535,2.19768584,2.352291229,0.26
4.737169768,2.290673402,2.211841771,2.369505032,0.26
4.758547354,2.306358268,2.225981385,2.386735151,0.26
4.779924939,2.322043135,2.240105607,2.403980663,0.26
4.801302525,2.337728002,2.254215299,2.421240705,0.26
4.82268011,2.353412869,2.268311267,2.43851447,0.26
4.844057696,2.369097735,2.282394266,2.455801204,0.26
4.865435281,2.384782602,2.296465003,2.473100202,0.26
4.886812867,2.400467469,2.310524136,2.490410802,0.26
4.908190452,2.416152336,2.324572285,2.507732387,0.26
2.791809489,0.863350524,0.749157341,0.977543707,0.27
2.813187074,0.879035391,0.766514993,0.991555789,0.27
2.83456466,0.894720258,0.783868029,1.005572486,0.27
2.855942245,0.910405124,0.801216238,1.019594011,0.27
2.877319831,0.926089991,0.818559395,1.033620587,0.27
2.898697416,0.941774858,0.835897264,1.047652452,0.27
2.920075002,0.957459725,0.853229591,1.061689858,0.27
2.941452587,0.973144592,0.870556111,1.075733072,0.27
2.962830173,0.988829458,0.887876541,1.089782376,0.27
2.984207758,1.004514325,0.905190578,1.103838072,0.27
3.005585344,1.020199192,0.922497904,1.11790048,0.27
3.026962929,1.035884059,0.939798179,1.131969938,0.27
3.048340515,1.051568926,0.957091041,1.146046811,0.27
3.0697181,1.067253792,0.974376104,1.160131481,0.27
3.091095686,1.082938659,0.991652959,1.174224359,0.27
3.112473271,1.098623526,1.008921169,1.188325883,0.27
3.133850857,1.114308393,1.026180267,1.202436518,0.27
3.155228442,1.129993259,1.043429757,1.216556762,0.27
3.176606028,1.145678126,1.060669108,1.230687144,0.27
3.197983613,1.161362993,1.077897754,1.244828232,0.27
3.219361199,1.17704786,1.095115089,1.258980631,0.27
3.240738784,1.192732727,1.112320467,1.273144986,0.27
3.26211637,1.208417593,1.129513196,1.28732199,0.27
3.283493955,1.22410246,1.146692538,1.301512382,0.27
3.304871541,1.239787327,1.163857702,1.315716952,0.27
3.326249126,1.255472194,1.181007842,1.329936545,0.27
3.347626712,1.271157061,1.198142054,1.344172067,0.27
3.369004297,1.286841927,1.21525937,1.358424485,0.27
3.390381883,1.302526794,1.232358756,1.372694832,0.27
3.411759468,1.318211661,1.249439105,1.386984217,0.27
3.433137054,1.333896528,1.266499234,1.401293821,0.27
3.454514639,1.349581394,1.283537881,1.415624907,0.27
3.475892225,1.365266261,1.300553698,1.429978825,0.27
3.49726981,1.380951128,1.317545246,1.44435701,0.27
3.518647395,1.396635995,1.334510994,1.458760996,0.27
3.540024981,1.412320862,1.351449314,1.473192409,0.27
3.561402566,1.428005728,1.368358476,1.487652981,0.27
3.582780152,1.443690595,1.385236648,1.502144542,0.27
3.604157737,1.459375462,1.402081894,1.51666903,0.27
3.625535323,1.475060329,1.418892173,1.531228484,0.27
3.646912908,1.490745195,1.435665342,1.545825049,0.27
3.668290494,1.506430062,1.452399158,1.560460966,0.27
3.689668079,1.522114929,1.469091286,1.575138572,0.27
3.711045665,1.537799796,1.485739306,1.589860286,0.27
3.73242325,1.553484663,1.502340725,1.6046286,0.27
3.753800836,1.569169529,1.518892996,1.619446063,0.27
3.775178421,1.584854396,1.535393532,1.634315261,0.27
3.796556007,1.600539263,1.551839733,1.649238793,0.27
3.817933592,1.61622413,1.568229015,1.664219245,0.27
3.839311178,1.631908997,1.584558836,1.679259157,0.27
3.860688763,1.647593863,1.600826736,1.69436099,0.27
3.882066349,1.66327873,1.617030374,1.709527086,0.27
3.903443934,1.678963597,1.633167566,1.724759628,0.27
3.92482152,1.694648464,1.649236326,1.740060601,0.27
3.946199105,1.71033333,1.665234907,1.755431754,0.27
3.967576691,1.726018197,1.681161835,1.770874559,0.27
3.988954276,1.741703064,1.697015947,1.786390181,0.27
4.010331862,1.757387931,1.712796414,1.801979448,0.27
4.031709447,1.773072798,1.728502761,1.817642834,0.27
4.053087033,1.788757664,1.744134882,1.833380446,0.27
4.074464618,1.804442531,1.75969304,1.849192023,0.27
4.095842204,1.820127398,1.775177858,1.865076938,0.27
4.117219789,1.835812265,1.790590312,1.881034218,0.27
4.138597375,1.851497132,1.805931698,1.897062565,0.27
4.15997496,1.867181998,1.82120361,1.913160387,0.27
4.181352546,1.882866865,1.836407899,1.929325831,0.27
4.202730131,1.898551732,1.851546641,1.945556823,0.27
4.224107716,1.914236599,1.86662209,1.961851107,0.27
4.245485302,1.929921465,1.881636643,1.978206288,0.27
4.266862887,1.945606332,1.896592799,1.994619866,0.27
4.288240473,1.961291199,1.91149312,2.011089278,0.27
4.309618058,1.976976066,1.926340202,2.02761193,0.27
4.330995644,1.992660933,1.941136642,2.044185223,0.27
4.352373229,2.008345799,1.955885013,2.060806586,0.27
4.373750815,2.024030666,1.970587842,2.07747349,0.27
4.3951284,2.039715533,1.985247592,2.094183474,0.27
4.416505986,2.0554004,1.999866648,2.110934151,0.27
4.437883571,2.071085267,2.014447308,2.127723225,0.27
4.459261157,2.086770133,2.028991774,2.144548493,0.27
4.480638742,2.102455,2.043502145,2.161407855,0.27
4.502016328,2.118139867,2.057980418,2.178299316,0.27
4.523393913,2.133824734,2.072428487,2.195220981,0.27
4.544771499,2.1495096,2.086848138,2.212171063,0.27
4.566149084,2.165194467,2.10124106,2.229147875,0.27
4.58752667,2.180879334,2.115608839,2.246149829,0.27
4.608904255,2.196564201,2.129952966,2.263175436,0.27
4.630281841,2.212249068,2.144274841,2.280223294,0.27
4.651659426,2.227933934,2.158575776,2.297292092,0.27
4.673037012,2.243618801,2.172857,2.314380602,0.27
4.694414597,2.259303668,2.187119662,2.331487674,0.27
4.715792183,2.274988535,2.201364838,2.348612231,0.27
4.737169768,2.290673402,2.215593534,2.365753269,0.27
4.758547354,2.306358268,2.229806691,2.382909846,0.27
4.779924939,2.322043135,2.244005187,2.400081084,0.27
4.801302525,2.337728002,2.258189844,2.41726616,0.27
4.82268011,2.353412869,2.272361431,2.434464306,0.27
4.844057696,2.369097735,2.286520667,2.451674804,0.27
4.865435281,2.384782602,2.300668223,2.468896981,0.27
4.886812867,2.400467469,2.314804729,2.486130209,0.27
4.908190452,2.416152336,2.328930772,2.503373899,0.27
2.791809489,0.863350524,0.754756504,0.971944544,0.28
2.813187074,0.879035391,0.772032136,0.986038646,0.28
2.83456466,0.894720258,0.789303378,1.000137138,0.28
2.855942245,0.910405124,0.806570029,1.01424022,0.28
2.877319831,0.926089991,0.823831876,1.028348106,0.28
2.898697416,0.941774858,0.841088694,1.042461022,0.28
2.920075002,0.957459725,0.858340242,1.056579207,0.28
2.941452587,0.973144592,0.875586268,1.070702915,0.28
2.962830173,0.988829458,0.892826502,1.084832415,0.28
2.984207758,1.004514325,0.910060658,1.098967993,0.28
3.005585344,1.020199192,0.927288431,1.113109953,0.28
3.026962929,1.035884059,0.944509498,1.127258619,0.28
3.048340515,1.051568926,0.961723516,1.141414335,0.28
3.0697181,1.067253792,0.978930118,1.155577467,0.28
3.091095686,1.082938659,0.996128914,1.169748404,0.28
3.112473271,1.098623526,1.013319488,1.183927563,0.28
3.133850857,1.114308393,1.030501398,1.198115387,0.28
3.155228442,1.129993259,1.047674171,1.212312348,0.28
3.176606028,1.145678126,1.064837302,1.22651895,0.28
3.197983613,1.161362993,1.081990253,1.240735733,0.28
3.219361199,1.17704786,1.099132447,1.254963272,0.28
3.240738784,1.192732727,1.116263271,1.269202182,0.28
3.26211637,1.208417593,1.133382067,1.28345312,0.28
3.283493955,1.22410246,1.150488131,1.29771679,0.28
3.304871541,1.239787327,1.167580712,1.311993942,0.28
3.326249126,1.255472194,1.184659006,1.326285381,0.28
3.347626712,1.271157061,1.201722153,1.340591968,0.28
3.369004297,1.286841927,1.218769233,1.354914622,0.28
3.390381883,1.302526794,1.235799262,1.369254327,0.28
3.411759468,1.318211661,1.252811187,1.383612135,0.28
3.433137054,1.333896528,1.269803884,1.397989171,0.28
3.454514639,1.349581394,1.286776152,1.412386637,0.28
3.475892225,1.365266261,1.303726709,1.426805814,0.28
3.49726981,1.380951128,1.320654187,1.441248069,0.28
3.518647395,1.396635995,1.337557131,1.455714859,0.28
3.540024981,1.412320862,1.35443399,1.470207733,0.28
3.561402566,1.428005728,1.371283122,1.484728334,0.28
3.582780152,1.443690595,1.388102784,1.499278406,0.28
3.604157737,1.459375462,1.404891134,1.51385979,0.28
3.625535323,1.475060329,1.421646232,1.528474426,0.28
3.646912908,1.490745195,1.438366038,1.543124353,0.28
3.668290494,1.506430062,1.455048422,1.557811703,0.28
3.689668079,1.522114929,1.471691161,1.572538697,0.28
3.711045665,1.537799796,1.488291955,1.587307636,0.28
3.73242325,1.553484663,1.504848434,1.602120891,0.28
3.753800836,1.569169529,1.521358174,1.616980885,0.28
3.775178421,1.584854396,1.537818715,1.631890077,0.28
3.796556007,1.600539263,1.554227587,1.646850939,0.28
3.817933592,1.61622413,1.570582329,1.66186593,0.28
3.839311178,1.631908997,1.586880527,1.676937466,0.28
3.860688763,1.647593863,1.60311984,1.692067887,0.28
3.882066349,1.66327873,1.619298041,1.707259419,0.28
3.903443934,1.678963597,1.635413054,1.722514139,0.28
3.92482152,1.694648464,1.651462991,1.737833936,0.28
3.946199105,1.71033333,1.667446189,1.753220472,0.28
3.967576691,1.726018197,1.683361249,1.768675145,0.28
3.988954276,1.741703064,1.699207063,1.784199065,0.28
4.010331862,1.757387931,1.714982842,1.79979302,0.28
4.031709447,1.773072798,1.730688136,1.815457459,0.28
4.053087033,1.788757664,1.746322843,1.831192485,0.28
4.074464618,1.804442531,1.761887213,1.846997849,0.28
